1.5	7.5553
1.7	1.3315
1.9	0.472
2.1	0.20187
2.3	0.10545
2.5	0.065993
2.7	0.041253
2.9	0.027073
3.1	0.020175
3.3	0.016425
3.5	0.017285
3.7	0.014334
3.9	0.011769
4.1	0.0091042
4.3	0.0080264
4.5	0.0081461
4.7	0.0042878
4.9	0.0035401
5.1	0.0032315
